 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
 0.0223686	15.7185400	 0.4306390	-0.0383670	11.2120000	3	0.0212750	181.0119900	 20.2450800
